,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6
2383,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2384,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2385,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2386,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2387,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2388,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2389,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2390,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2391,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2392,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2393,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2394,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2395,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2396,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2397,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2398,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2399,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2400,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2401,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2402,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2403,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2404,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2405,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2406,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2407,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2408,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2409,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2410,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2411,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2412,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2413,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2414,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2415,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2416,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2417,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2418,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2419,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2420,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2421,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,nausea
2422,Hepatitis,joint pain,vomiting,fatigue,high fever,dark urine,nausea
2423,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2424,Hepatitis,joint pain,vomiting,high fever,yellowish skin,dark urine,nausea
2425,Hepatitis,joint pain,fatigue,high fever,yellowish skin,dark urine,nausea
2426,Hepatitis,vomiting,fatigue,high fever,yellowish skin,dark urine,nausea
2427,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2428,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2429,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2430,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2431,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2432,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2433,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,loss of appetite
2434,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,nausea,loss of appetite
2435,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2436,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2437,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2438,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2439,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2440,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2441,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2442,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2443,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2444,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2445,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2446,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2447,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2448,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2449,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2450,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2451,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2452,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2453,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2454,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2455,Hepatitis,fatigue,nausea,loss of appetite,yellowing of eyes,family history,
2456,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2457,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2458,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2459,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2460,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2461,Hepatitis,vomiting,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2462,Hepatitis,joint pain,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2463,Hepatitis,joint pain,vomiting,dark urine,nausea,loss of appetite,abdominal pain
2464,Hepatitis,joint pain,vomiting,yellowish skin,nausea,loss of appetite,abdominal pain
2465,Hepatitis,joint pain,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2466,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,loss of appetite,abdominal pain
2467,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2468,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2469,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2470,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2471,Hepatitis,fatigue,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2472,Hepatitis,itching,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2473,Hepatitis,itching,fatigue,yellowish skin,dark urine,loss of appetite,abdominal pain
2474,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,abdominal pain
2475,Hepatitis,itching,fatigue,lethargy,dark urine,loss of appetite,abdominal pain
2476,Hepatitis,vomiting,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2477,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2478,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2479,Hepatitis,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history,
2480,Hepatitis,fatigue,nausea,loss of appetite,yellowing of eyes,family history,
2481,Hepatitis,fatigue,yellowish skin,loss of appetite,yellowing of eyes,family history,
2482,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2483,Hepatitis,fatigue,yellowish skin,nausea,yellowing of eyes,family history,
2484,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2485,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2486,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,
2487,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2488,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2489,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2490,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2491,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2492,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2493,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2494,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2495,Hepatitis,itching,fatigue,lethargy,yellowish skin,loss of appetite,abdominal pain
2496,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,abdominal pain
2497,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2498,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2499,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2500,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2501,Hepatitis,vomiting,fatigue,high fever,yellowish skin,dark urine,nausea
2502,Hepatitis,joint pain,fatigue,high fever,yellowish skin,dark urine,nausea
2503,Hepatitis,joint pain,vomiting,high fever,yellowish skin,dark urine,nausea
2504,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2505,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2506,Hepatitis,joint pain,vomiting,fatigue,high fever,dark urine,nausea
2507,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2508,Hepatitis,joint pain,vomiting,fatigue,dark urine,nausea,loss of appetite
2509,Hepatitis,vomiting,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2510,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2511,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2512,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2513,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2514,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,nausea
2515,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2516,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2517,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,loss of appetite
2518,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2519,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2520,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2521,Hepatitis,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history,
2522,Hepatitis,fatigue,nausea,loss of appetite,yellowing of eyes,family history,
2523,Hepatitis,fatigue,yellowish skin,loss of appetite,yellowing of eyes,family history,
2524,Hepatitis,fatigue,yellowish skin,nausea,yellowing of eyes,family history,
2525,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2526,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,
2527,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2528,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2529,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2530,Hepatitis,vomiting,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2531,Hepatitis,joint pain,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2532,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2533,Hepatitis,joint pain,vomiting,fatigue,dark urine,nausea,loss of appetite
2534,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,nausea,loss of appetite
2535,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2536,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2537,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2538,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2539,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2540,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2541,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2542,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2543,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2544,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2545,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2546,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2547,Hepatitis,vomiting,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2548,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2549,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2550,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2551,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2552,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2553,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,loss of appetite
2554,Hepatitis,joint pain,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2555,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2556,Hepatitis,joint pain,vomiting,dark urine,nausea,loss of appetite,abdominal pain
2557,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2558,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2559,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2560,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2561,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2562,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2563,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2564,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2565,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2566,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2567,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,nausea
2568,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2569,Hepatitis,joint pain,vomiting,high fever,yellowish skin,dark urine,nausea
2570,Hepatitis,joint pain,fatigue,high fever,yellowish skin,dark urine,nausea
2571,Hepatitis,vomiting,fatigue,high fever,yellowish skin,dark urine,nausea
2572,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2573,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2574,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2575,Hepatitis,joint pain,vomiting,fatigue,high fever,dark urine,nausea
2576,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,nausea,loss of appetite
2577,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2578,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2579,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2580,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2581,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2582,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2583,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2584,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2585,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2586,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2587,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2588,Hepatitis,fatigue,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2589,Hepatitis,itching,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2590,Hepatitis,joint pain,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2591,Hepatitis,itching,fatigue,yellowish skin,dark urine,loss of appetite,abdominal pain
2592,Hepatitis,itching,fatigue,lethargy,dark urine,loss of appetite,abdominal pain
2593,Hepatitis,itching,fatigue,lethargy,yellowish skin,loss of appetite,abdominal pain
2594,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,abdominal pain
2595,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2596,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2597,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,abdominal pain
2598,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2599,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2600,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2601,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2602,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2603,Hepatitis,joint pain,vomiting,yellowish skin,nausea,loss of appetite,abdominal pain
2604,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,loss of appetite,abdominal pain
2605,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2606,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2607,Hepatitis,joint pain,vomiting,fatigue,dark urine,nausea,loss of appetite
2608,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2609,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2610,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2611,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2612,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2613,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2614,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2615,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2616,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2617,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,nausea,loss of appetite
2618,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2619,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2620,Hepatitis,fatigue,yellowish skin,loss of appetite,yellowing of eyes,family history,
2621,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2622,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2623,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2624,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2625,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2626,Hepatitis,fatigue,nausea,loss of appetite,yellowing of eyes,family history,
2627,Hepatitis,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history,
2628,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2629,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2630,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2631,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2632,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,abdominal pain
2633,Hepatitis,itching,fatigue,lethargy,yellowish skin,loss of appetite,abdominal pain
2634,Hepatitis,itching,fatigue,lethargy,dark urine,loss of appetite,abdominal pain
2635,Hepatitis,itching,fatigue,yellowish skin,dark urine,loss of appetite,abdominal pain
2636,Hepatitis,itching,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2637,Hepatitis,fatigue,yellowish skin,nausea,yellowing of eyes,family history,
2638,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2639,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2640,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2641,Hepatitis,joint pain,vomiting,high fever,yellowish skin,dark urine,nausea
2642,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2643,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2644,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2645,Hepatitis,joint pain,vomiting,fatigue,high fever,dark urine,nausea
2646,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2647,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2648,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2649,Hepatitis,fatigue,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2650,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2651,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2652,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2653,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2654,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2655,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2656,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2657,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2658,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2659,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2660,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2661,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2662,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2663,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2664,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2665,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2666,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2667,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2668,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2669,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,family history
2670,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2671,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2672,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2673,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2674,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2675,Hepatitis,fatigue,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2676,Hepatitis,itching,lethargy,yellowish skin,dark urine,loss of appetite,abdominal pain
2677,Hepatitis,fatigue,yellowish skin,nausea,yellowing of eyes,family history,
2678,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2679,Hepatitis,itching,fatigue,lethargy,yellowish skin,dark urine,loss of appetite
2680,Hepatitis,fatigue,yellowish skin,loss of appetite,yellowing of eyes,family history,
2681,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2682,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2683,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2684,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,abdominal pain
2685,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2686,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2687,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,abdominal pain
2688,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,loss of appetite,abdominal pain
2689,Hepatitis,vomiting,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2690,Hepatitis,joint pain,vomiting,yellowish skin,nausea,loss of appetite,abdominal pain
2691,Hepatitis,joint pain,vomiting,dark urine,nausea,loss of appetite,abdominal pain
2692,Hepatitis,joint pain,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2693,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2694,Hepatitis,vomiting,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2695,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2696,Hepatitis,joint pain,yellowish skin,dark urine,nausea,loss of appetite,abdominal pain
2697,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2698,Hepatitis,joint pain,vomiting,dark urine,nausea,loss of appetite,abdominal pain
2699,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,yellowing of eyes,
2700,Hepatitis,joint pain,vomiting,yellowish skin,nausea,loss of appetite,abdominal pain
2701,Hepatitis,fatigue,yellowish skin,nausea,loss of appetite,family history,
2702,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,loss of appetite,abdominal pain
2703,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2704,Hepatitis,joint pain,fatigue,high fever,yellowish skin,dark urine,nausea
2705,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,nausea
2706,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2707,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,loss of appetite
2708,Hepatitis,joint pain,vomiting,fatigue,yellowish skin,dark urine,nausea
2709,Hepatitis,joint pain,vomiting,fatigue,high fever,yellowish skin,dark urine
2710,Hepatitis,joint pain,vomiting,yellowish skin,dark urine,nausea,loss of appetite
2711,Hepatitis,vomiting,fatigue,yellowish skin,dark urine,nausea,loss of appetite
2712,Hepatitis,joint pain,fatigue,yellowish skin,dark urine,nausea,loss of appetite
